--- Page 28 ---
1| Character: 'ç' | Code: 231 | Mapped: 'ח'
1195| Character: ',' | Code: 44 | Mapped: ','
1196| Character: '‡' | Code: 8225 | Mapped: 'א'
1197| Character: 'Á' | Code: 193 | Mapped: 'ח'
1198| Character: 'È' | Code: 200 | Mapped: 'י'
1199| Character: '˘' | Code: 728 | Mapped: 'ש'
1200| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1201| Character: '„' | Code: 8222 | Mapped: 'ד'
1202| Character: '\n' | Code: 10 | Mapped: '\n'
1203| Character: 'ı' | Code: 305 | Mapped: 'ץ'
1204| Character: '¯' | Code: 175 | Mapped: 'ר'
1205| Character: '‡' | Code: 8225 | Mapped: 'א'
1206| Character: '\n' | Code: 10 | Mapped: '\n'
1207| Character: '6' | Code: 54 | Mapped: '6'
1208| Character: '9' | Code: 57 | Mapped: '9'
1209| Character: '\n' | Code: 10 | Mapped: '\n'
1210| Character: ',' | Code: 44 | Mapped: ','
1211| Character: '‰' | Code: 8240 | Mapped: 'ה'
1212| Character: 'Ë' | Code: 203 | Mapped: 'ט'
1213| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1214| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1215| Character: ' ' | Code: 32 | Mapped: ' '
1216| Character: '‰' | Code: 8240 | Mapped: 'ה'
1217| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1218| Character: 'È' | Code: 200 | Mapped: 'י'
1219| Character: 'Î' | Code: 206 | Mapped: 'כ'
1220| Character: '˘' | Code: 728 | Mapped: 'ש'
1221| Character: ' ' | Code: 32 | Mapped: ' '
1222| Character: '¯' | Code: 175 | Mapped: 'ר'
1223| Character: '˜' | Code: 732 | Mapped: 'ק'
1224| Character: 'È' | Code: 200 | Mapped: 'י'
1225| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1226| Character: ' ' | Code: 32 | Mapped: ' '
1227| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1228| Character: 'È' | Code: 200 | Mapped: 'י'
1229| Character: 'Î' | Code: 206 | Mapped: 'כ'
1230| Character: 'È' | Code: 200 | Mapped: 'י'
1231| Character: '˘' | Code: 728 | Mapped: 'ש'
1232| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1233| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1234| Character: ' ' | Code: 32 | Mapped: ' '
1235| Character: '‡' | Code: 8225 | Mapped: 'א'
1236| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1237| Character: 'Â' | Code: 194 | Mapped: 'ו'
1238| Character: '‚' | Code: 8218 | Mapped: 'ג'
1239| Character: ' ' | Code: 32 | Mapped: ' '
1240| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1241| Character: '˘' | Code: 728 | Mapped: 'ש'
1242| Character: ' ' | Code: 32 | Mapped: ' '
1243| Character: '‰' | Code: 8240 | Mapped: 'ה'
1244| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1245| Character: '‰' | Code: 8240 | Mapped: 'ה'
1246| Character: ' ' | Code: 32 | Mapped: ' '
1247| Character: ',' | Code: 44 | Mapped: ','
1248| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1249| Character: 'Â' | Code: 194 | Mapped: 'ו'
1250| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
1251| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1252| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
1253| Character: '‰' | Code: 8240 | Mapped: 'ה'
1254| Character: ' ' | Code: 32 | Mapped: ' '
1255| Character: '˙' | Code: 729 | Mapped: 'ת'
1256| Character: 'È' | Code: 200 | Mapped: 'י'
1257| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1258| Character: 'Î' | Code: 206 | Mapped: 'כ'
1259| Character: '˙' | Code: 729 | Mapped: 'ת'
1260| Character: '·' | Code: 183 | Mapped: 'ב'
1261| Character: ' ' | Code: 32 | Mapped: ' '
1262| Character: ',' | Code: 44 | Mapped: ','
1263| Character: '\n' | Code: 10 | Mapped: '\n'
1264| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1265| Character: '"' | Code: 34 | Mapped: '"'
1266| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1267| Character: 'Î' | Code: 206 | Mapped: 'כ'
1268| Character: 'Â' | Code: 194 | Mapped: 'ו'
1269| Character: ')' | Code: 41 | Mapped: ')'
1270| Character: ' ' | Code: 32 | Mapped: ' '
1271| Character: "'" | Code: 39 | Mapped: "'"
1272| Character: '˙' | Code: 729 | Mapped: 'ת'
1273| Character: 'È' | Code: 200 | Mapped: 'י'
1274| Character: ' ' | Code: 32 | Mapped: ' '
1275| Character: 'Â' | Code: 194 | Mapped: 'ו'
1276| Character: '˙' | Code: 729 | Mapped: 'ת'
1277| Character: 'Â' | Code: 194 | Mapped: 'ו'
1278| Character: '‰' | Code: 8240 | Mapped: 'ה'
1279| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1280| Character: 'Â' | Code: 194 | Mapped: 'ו'
1281| Character: ' ' | Code: 32 | Mapped: ' '
1282| Character: 'Â' | Code: 194 | Mapped: 'ו'
1283| Character: '˙' | Code: 729 | Mapped: 'ת'
1284| Character: 'Â' | Code: 194 | Mapped: 'ו'
1285| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1286| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
1287| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1288| Character: ' ' | Code: 32 | Mapped: ' '
1289| Character: ',' | Code: 44 | Mapped: ','
1290| Character: '‰' | Code: 8240 | Mapped: 'ה'
1291| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1292| Character: 'È' | Code: 200 | Mapped: 'י'
1293| Character: 'Î' | Code: 206 | Mapped: 'כ'
1294| Character: '˘' | Code: 728 | Mapped: 'ש'
1295| Character: ' ' | Code: 32 | Mapped: ' '
1296| Character: '¯' | Code: 175 | Mapped: 'ר'
1297| Character: '˜' | Code: 732 | Mapped: 'ק'
1298| Character: 'È' | Code: 200 | Mapped: 'י'
1299| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1300| Character: ' ' | Code: 32 | Mapped: ' '
1301| Character: '‡' | Code: 8225 | Mapped: 'א'
1302| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1303| Character: '‡' | Code: 8225 | Mapped: 'א'
1304| Character: ' ' | Code: 32 | Mapped: ' '
1305| Character: ',' | Code: 44 | Mapped: ','
1306| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1307| Character: '˙' | Code: 729 | Mapped: 'ת'
1308| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1309| Character: ' ' | Code: 32 | Mapped: ' '
1310| Character: '‰' | Code: 8240 | Mapped: 'ה'
1311| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1312| Character: 'È' | Code: 200 | Mapped: 'י'
1313| Character: 'Î' | Code: 206 | Mapped: 'כ'
1314| Character: '˘' | Code: 728 | Mapped: 'ש'
1315| Character: ' ' | Code: 32 | Mapped: ' '
1316| Character: '˜' | Code: 732 | Mapped: 'ק'
1317| Character: '¯' | Code: 175 | Mapped: 'ר'
1318| Character: ' ' | Code: 32 | Mapped: ' '
1319| Character: '‡' | Code: 8225 | Mapped: 'א'
1320| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1321| Character: ' ' | Code: 32 | Mapped: ' '
1322| Character: 'Â' | Code: 194 | Mapped: 'ו'
1323| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1324| Character: 'È' | Code: 200 | Mapped: 'י'
1325| Character: 'È' | Code: 200 | Mapped: 'י'
1326| Character: '‰' | Code: 8240 | Mapped: 'ה'
1327| Character: '\n' | Code: 10 | Mapped: '\n'
1328| Character: '(' | Code: 40 | Mapped: '('
1329| Character: '5' | Code: 53 | Mapped: '5'
1330| Character: '6' | Code: 54 | Mapped: '6'
1331| Character: '\n' | Code: 10 | Mapped: '\n'
1332| Character: '.' | Code: 46 | Mapped: '.'
1333| Character: 'Í' | Code: 205 | Mapped: 'ך'
1334| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1335| Character: 'È' | Code: 200 | Mapped: 'י'
1336| Character: '‡' | Code: 8225 | Mapped: 'א'
1337| Character: 'Â' | Code: 194 | Mapped: 'ו'
1338| Character: ' ' | Code: 32 | Mapped: ' '
1339| Character: '[' | Code: 91 | Mapped: '['
1340| Character: '‰' | Code: 8240 | Mapped: 'ה'
1341| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1342| Character: '˜' | Code: 732 | Mapped: 'ק'
1343| Character: ']' | Code: 93 | Mapped: ']'
1344| Character: ' ' | Code: 32 | Mapped: ' '
1345| Character: '‚' | Code: 8218 | Mapped: 'ג'
1346| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1347| Character: '˜' | Code: 732 | Mapped: 'ק'
1348| Character: ' ' | Code: 32 | Mapped: ' '
1349| Character: "'" | Code: 39 | Mapped: "'"
1350| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1351| Character: ' ' | Code: 32 | Mapped: ' '
1352| Character: 'Ë' | Code: 203 | Mapped: 'ט'
1353| Character: '"' | Code: 34 | Mapped: '"'
1354| Character: 'Î' | Code: 206 | Mapped: 'כ'
1355| Character: '¯' | Code: 175 | Mapped: 'ר'
1356| Character: '˙' | Code: 729 | Mapped: 'ת'
1357| Character: ' ' | Code: 32 | Mapped: ' '
1358| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1359| Character: '"' | Code: 34 | Mapped: '"'
1360| Character: '‰' | Code: 8240 | Mapped: 'ה'
1361| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1362| Character: '\n' | Code: 10 | Mapped: '\n'
1363| Character: '(' | Code: 40 | Mapped: '('
1364| Character: '5' | Code: 53 | Mapped: '5'
1365| Character: '7' | Code: 55 | Mapped: '7'
1366| Character: '\n' | Code: 10 | Mapped: '\n'
1367| Character: '.' | Code: 46 | Mapped: '.'
1368| Character: '‡' | Code: 8225 | Mapped: 'א'
1369| Character: ' ' | Code: 32 | Mapped: ' '
1370| Character: ',' | Code: 44 | Mapped: ','
1371| Character: '‡' | Code: 8225 | Mapped: 'א'
1372| Character: ' ' | Code: 32 | Mapped: ' '
1373| Character: '˙' | Code: 729 | Mapped: 'ת'
1374| Character: 'È' | Code: 200 | Mapped: 'י'
1375| Character: '˘' | Code: 728 | Mapped: 'ש'
1376| Character: '‡' | Code: 8225 | Mapped: 'א'
1377| Character: '¯' | Code: 175 | Mapped: 'ר'
1378| Character: '·' | Code: 183 | Mapped: 'ב'
1379| Character: '\n' | Code: 10 | Mapped: '\n'
1380| Character: '(' | Code: 40 | Mapped: '('
1381| Character: '5' | Code: 53 | Mapped: '5'
1382| Character: '8' | Code: 56 | Mapped: '8'
1383| Character: '\n' | Code: 10 | Mapped: '\n'
1384| Character: 'Â' | Code: 194 | Mapped: 'ו'
1385| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1386| Character: '˙' | Code: 729 | Mapped: 'ת'
1387| Character: '˘' | Code: 728 | Mapped: 'ש'
1388| Character: '¯' | Code: 175 | Mapped: 'ר'
1389| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1390| Character: '\n' | Code: 10 | Mapped: '\n'
1391| Character: '.' | Code: 46 | Mapped: '.'
1392| Character: '‡' | Code: 8225 | Mapped: 'א'
1393| Character: 'È' | Code: 200 | Mapped: 'י'
1394| Character: ' ' | Code: 32 | Mapped: ' '
1395| Character: ',' | Code: 44 | Mapped: ','
1396| Character: 'Â' | Code: 194 | Mapped: 'ו'
1397| Character: 'Ë' | Code: 203 | Mapped: 'ט'
1398| Character: ' ' | Code: 32 | Mapped: ' '
1399| Character: '\n' | Code: 10 | Mapped: '\n'
1400| Character: '(' | Code: 40 | Mapped: '('
1401| Character: '5' | Code: 53 | Mapped: '5'
1402| Character: '9' | Code: 57 | Mapped: '9'
1403| Character: '\n' | Code: 10 | Mapped: '\n'
1404| Character: "'" | Code: 39 | Mapped: "'"
1405| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1406| Character: ' ' | Code: 32 | Mapped: ' '
1407| Character: '‰' | Code: 8240 | Mapped: 'ה'
1408| Character: '"' | Code: 34 | Mapped: '"'
1409| Character: 'Î' | Code: 206 | Mapped: 'כ'
1410| Character: 'Á' | Code: 193 | Mapped: 'ח'
1411| Character: ' ' | Code: 32 | Mapped: ' '
1412| Character: '˘' | Code: 728 | Mapped: 'ש'
1413| Character: '"' | Code: 34 | Mapped: '"'
1414| Character: 'Â' | Code: 194 | Mapped: 'ו'
1415| Character: '˜' | Code: 732 | Mapped: 'ק'
1416| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1417| Character: ' ' | Code: 32 | Mapped: ' '
1418| Character: '‰' | Code: 8240 | Mapped: 'ה'
1419| Character: '‡' | Code: 8225 | Mapped: 'א'
1420| Character: '¯' | Code: 175 | Mapped: 'ר'
1421| Character: 'Â' | Code: 194 | Mapped: 'ו'
1422| Character: ' ' | Code: 32 | Mapped: ' '
1423| Character: '.' | Code: 46 | Mapped: '.'
1424| Character: '‰' | Code: 8240 | Mapped: 'ה'
1425| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1426| Character: ' ' | Code: 32 | Mapped: ' '
1427| Character: ',' | Code: 44 | Mapped: ','
1428| Character: '„' | Code: 8222 | Mapped: 'ד'
1429| Character: ' ' | Code: 32 | Mapped: ' '
1430| Character: 'Ô' | Code: 212 | Mapped: 'ן'
1431| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1432| Character: 'Á' | Code: 193 | Mapped: 'ח'
1433| Character: '˙' | Code: 729 | Mapped: 'ת'
1434| Character: '‡' | Code: 8225 | Mapped: 'א'
1435| Character: 'Â' | Code: 194 | Mapped: 'ו'
1436| Character: '\n' | Code: 10 | Mapped: '\n'
1437| Character: '.' | Code: 46 | Mapped: '.'
1438| Character: '8' | Code: 56 | Mapped: '8'
1439| Character: '6' | Code: 54 | Mapped: '6'
1440| Character: ' ' | Code: 32 | Mapped: ' '
1441| Character: '‰' | Code: 8240 | Mapped: 'ה'
1442| Character: '¯' | Code: 175 | Mapped: 'ר'
1443| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1444| Character: '‰' | Code: 8240 | Mapped: 'ה'
1445| Character: ' ' | Code: 32 | Mapped: ' '
1446| Character: '2' | Code: 50 | Mapped: '2'
1447| Character: '0' | Code: 48 | Mapped: '0'
1448| Character: '2' | Code: 50 | Mapped: '2'
1449| Character: '\n' | Code: 10 | Mapped: '\n'
1450| Character: '(' | Code: 40 | Mapped: '('
1451| Character: '6' | Code: 54 | Mapped: '6'
1452| Character: '0' | Code: 48 | Mapped: '0'
1453| Character: '\n' | Code: 10 | Mapped: '\n'
1454| Character: 'Ê' | Code: 202 | Mapped: 'ז'
1455| Character: '"' | Code: 34 | Mapped: '"'
1456| Character: '‰' | Code: 8240 | Mapped: 'ה'
1457| Character: '„' | Code: 8222 | Mapped: 'ד'
1458| Character: '‡' | Code: 8225 | Mapped: 'א'
1459| Character: ' ' | Code: 32 | Mapped: ' '
1460| Character: 'È' | Code: 200 | Mapped: 'י'
1461| Character: '¯' | Code: 175 | Mapped: 'ר'
1462| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1463| Character: '‡' | Code: 8225 | Mapped: 'א'
1464| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1465| Character: ' ' | Code: 32 | Mapped: ' '
1466| Character: '‰' | Code: 8240 | Mapped: 'ה'
1467| Character: '‡' | Code: 8225 | Mapped: 'א'
1468| Character: '¯' | Code: 175 | Mapped: 'ר'
1469| Character: 'Â' | Code: 194 | Mapped: 'ו'
1470| Character: ' ' | Code: 32 | Mapped: ' '
1471| Character: '.' | Code: 46 | Mapped: '.'
1472| Character: '·' | Code: 183 | Mapped: 'ב'
1473| Character: '"' | Code: 34 | Mapped: '"'
1474| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1475| Character: ' ' | Code: 32 | Mapped: ' '
1476| Character: '˘' | Code: 728 | Mapped: 'ש'
1477| Character: 'È' | Code: 200 | Mapped: 'י'
1478| Character: '¯' | Code: 175 | Mapped: 'ר'
1479| Character: ' ' | Code: 32 | Mapped: ' '
1480| Character: ',' | Code: 44 | Mapped: ','
1481| Character: '„' | Code: 8222 | Mapped: 'ד'
1482| Character: 'È' | Code: 200 | Mapped: 'י'
1483| Character: '\n' | Code: 10 | Mapped: '\n'
1484| Character: '.' | Code: 46 | Mapped: '.'
1485| Character: '„' | Code: 8222 | Mapped: 'ד'
1486| Character: 'Â' | Code: 194 | Mapped: 'ו'
1487| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1488| Character: 'Â' | Code: 194 | Mapped: 'ו'
1489| Character: ' ' | Code: 32 | Mapped: ' '
1490| Character: '.' | Code: 46 | Mapped: '.'
1491| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1492| Character: ' ' | Code: 32 | Mapped: ' '
1493| Character: '.' | Code: 46 | Mapped: '.'
1494| Character: 'Á' | Code: 193 | Mapped: 'ח'
1495| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1496| Character: ' ' | Code: 32 | Mapped: ' '
1497| Character: "'" | Code: 39 | Mapped: "'"
1498| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1499| Character: ' ' | Code: 32 | Mapped: ' '
1500| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1501| Character: 'È' | Code: 200 | Mapped: 'י'
1502| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1503| Character: 'È' | Code: 200 | Mapped: 'י'
1504| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1505| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1506| Character: ' ' | Code: 32 | Mapped: ' '
1507| Character: '.' | Code: 46 | Mapped: '.'
1508| Character: '·' | Code: 183 | Mapped: 'ב'
1509| Character: 'È' | Code: 200 | Mapped: 'י'
1510| Character: ' ' | Code: 32 | Mapped: ' '
1511| Character: "'" | Code: 39 | Mapped: "'"
1512| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1513| Character: ' ' | Code: 32 | Mapped: ' '
1514| Character: '‡' | Code: 8225 | Mapped: 'א'
1515| Character: '"' | Code: 34 | Mapped: '"'
1516| Character: 'Á' | Code: 193 | Mapped: 'ח'
1517| Character: ' ' | Code: 32 | Mapped: ' '
1518| Character: '‰' | Code: 8240 | Mapped: 'ה'
1519| Character: '"' | Code: 34 | Mapped: '"'
1520| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1521| Character: '˜' | Code: 732 | Mapped: 'ק'
1522| Character: '˙' | Code: 729 | Mapped: 'ת'
1523| Character: '\n' | Code: 10 | Mapped: '\n'
1524| Character: '(' | Code: 40 | Mapped: '('
1525| Character: '6' | Code: 54 | Mapped: '6'
1526| Character: '1' | Code: 49 | Mapped: '1'
1527| Character: '\n' | Code: 10 | Mapped: '\n'
1528| Character: ' ' | Code: 32 | Mapped: ' '
1529| Character: '.' | Code: 46 | Mapped: '.'
1530| Character: '·' | Code: 183 | Mapped: 'ב'
1531| Character: ' ' | Code: 32 | Mapped: ' '
1532| Character: ',' | Code: 44 | Mapped: ','
1533| Character: 'Á' | Code: 193 | Mapped: 'ח'
1534| Character: ' ' | Code: 32 | Mapped: ' '
1535| Character: '‰' | Code: 8240 | Mapped: 'ה'
1536| Character: '·' | Code: 183 | Mapped: 'ב'
1537| Character: 'Â' | Code: 194 | Mapped: 'ו'
1538| Character: '˘' | Code: 728 | Mapped: 'ש'
1539| Character: '˙' | Code: 729 | Mapped: 'ת'
1540| Character: ' ' | Code: 32 | Mapped: ' '
1541| Character: 'È' | Code: 200 | Mapped: 'י'
1542| Character: '¯' | Code: 175 | Mapped: 'ר'
1543| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1544| Character: '˘' | Code: 728 | Mapped: 'ש'
1545| Character: ' ' | Code: 32 | Mapped: ' '
1546| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1547| Character: '‚' | Code: 8218 | Mapped: 'ג'
1548| Character: ' ' | Code: 32 | Mapped: ' '
1549| Character: '‰' | Code: 8240 | Mapped: 'ה'
1550| Character: '‡' | Code: 8225 | Mapped: 'א'
1551| Character: '¯' | Code: 175 | Mapped: 'ר'
1552| Character: '\n' | Code: 10 | Mapped: '\n'
1553| Character: 'Á' | Code: 193 | Mapped: 'ח'
1554| Character: '"' | Code: 34 | Mapped: '"'
1555| Character: 'Â' | Code: 194 | Mapped: 'ו'
1556| Character: '˙' | Code: 729 | Mapped: 'ת'
1557| Character: '\n' | Code: 10 | Mapped: '\n'
1558| Character: '.' | Code: 46 | Mapped: '.'
1559| Character: '„' | Code: 8222 | Mapped: 'ד'
1560| Character: 'Â' | Code: 194 | Mapped: 'ו'
1561| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1562| Character: 'Â' | Code: 194 | Mapped: 'ו'
1563| Character: ' ' | Code: 32 | Mapped: ' '
1564| Character: '.' | Code: 46 | Mapped: '.'
1565| Character: '‡' | Code: 8225 | Mapped: 'א'
1566| Character: ' ' | Code: 32 | Mapped: ' '
1567| Character: ',' | Code: 44 | Mapped: ','
1568| Character: 'Â' | Code: 194 | Mapped: 'ו'
1569| Character: ' ' | Code: 32 | Mapped: ' '
1570| Character: '‰' | Code: 8240 | Mapped: 'ה'
1571| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1572| Character: 'Â' | Code: 194 | Mapped: 'ו'
1573| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1574| Character: '‡' | Code: 8225 | Mapped: 'א'
1575| Character: '‰' | Code: 8240 | Mapped: 'ה'
1576| Character: ' ' | Code: 32 | Mapped: ' '
1577| Character: '¯' | Code: 175 | Mapped: 'ר'
1578| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1579| Character: '˘' | Code: 728 | Mapped: 'ש'
1580| Character: ' ' | Code: 32 | Mapped: ' '
1581| Character: '.' | Code: 46 | Mapped: '.'
1582| Character: '‚' | Code: 8218 | Mapped: 'ג'
1583| Character: ' ' | Code: 32 | Mapped: ' '
1584| Character: ',' | Code: 44 | Mapped: ','
1585| Character: '„' | Code: 8222 | Mapped: 'ד'
1586| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1587| Character: ' ' | Code: 32 | Mapped: ' '
1588| Character: 'ı' | Code: 305 | Mapped: 'ץ'
1589| Character: '˜' | Code: 732 | Mapped: 'ק'
1590| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1591| Character: '\n' | Code: 10 | Mapped: '\n'
1592| Character: '(' | Code: 40 | Mapped: '('
1593| Character: '6' | Code: 54 | Mapped: '6'
1594| Character: '2' | Code: 50 | Mapped: '2'
1595| Character: '\n' | Code: 10 | Mapped: '\n'
1596| Character: "'" | Code: 39 | Mapped: "'"
1597| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1598| Character: ' ' | Code: 32 | Mapped: ' '
1599| Character: 'Á' | Code: 193 | Mapped: 'ח'
1600| Character: '"' | Code: 34 | Mapped: '"'
1601| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1602| Character: '¯' | Code: 175 | Mapped: 'ר'
1603| Character: '˙' | Code: 729 | Mapped: 'ת'
1604| Character: ' ' | Code: 32 | Mapped: ' '
1605| Character: 'Â' | Code: 194 | Mapped: 'ו'
1606| Character: '‰' | Code: 8240 | Mapped: 'ה'
1607| Character: 'È' | Code: 200 | Mapped: 'י'
1608| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1609| Character: '‡' | Code: 8225 | Mapped: 'א'
1610| Character: ' ' | Code: 32 | Mapped: ' '
1611| Character: 'Á' | Code: 193 | Mapped: 'ח'
1612| Character: '˙' | Code: 729 | Mapped: 'ת'
1613| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1614| Character: ' ' | Code: 32 | Mapped: ' '
1615| Character: '‰' | Code: 8240 | Mapped: 'ה'
1616| Character: '"' | Code: 34 | Mapped: '"'
1617| Character: '„' | Code: 8222 | Mapped: 'ד'
1618| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1619| Character: ' ' | Code: 32 | Mapped: ' '
1620| Character: '˙' | Code: 729 | Mapped: 'ת'
1621| Character: 'Â' | Code: 194 | Mapped: 'ו'
1622| Character: '‰' | Code: 8240 | Mapped: 'ה'
1623| Character: '‚' | Code: 8218 | Mapped: 'ג'
1624| Character: '‰' | Code: 8240 | Mapped: 'ה'
1625| Character: '\n' | Code: 10 | Mapped: '\n'
1626| Character: '˙' | Code: 729 | Mapped: 'ת'
1627| Character: '"' | Code: 34 | Mapped: '"'
1628| Character: '¯' | Code: 175 | Mapped: 'ר'
1629| Character: 'Ê' | Code: 202 | Mapped: 'ז'
1630| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1631| Character: ' ' | Code: 32 | Mapped: ' '
1632| Character: '.' | Code: 46 | Mapped: '.'
1633| Character: '‚' | Code: 8218 | Mapped: 'ג'
1634| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1635| Character: ' ' | Code: 32 | Mapped: ' '
1636| Character: "'" | Code: 39 | Mapped: "'"
1637| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1638| Character: ' ' | Code: 32 | Mapped: ' '
1639| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1640| Character: '"' | Code: 34 | Mapped: '"'
1641| Character: '¯' | Code: 175 | Mapped: 'ר'
1642| Character: '˙' | Code: 729 | Mapped: 'ת'
1643| Character: ' ' | Code: 32 | Mapped: ' '
1644| Character: '.' | Code: 46 | Mapped: '.'
1645| Character: '‚' | Code: 8218 | Mapped: 'ג'
1646| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1647| Character: ' ' | Code: 32 | Mapped: ' '
1648| Character: "'" | Code: 39 | Mapped: "'"
1649| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1650| Character: ' ' | Code: 32 | Mapped: ' '
1651| Character: '„' | Code: 8222 | Mapped: 'ד'
1652| Character: '"' | Code: 34 | Mapped: '"'
1653| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1654| Character: '¯' | Code: 175 | Mapped: 'ר'
1655| Character: '˙' | Code: 729 | Mapped: 'ת'
1656| Character: ' ' | Code: 32 | Mapped: ' '
1657| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1658| Character: '"' | Code: 34 | Mapped: '"'
1659| Character: '‰' | Code: 8240 | Mapped: 'ה'
1660| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1661| Character: ' ' | Code: 32 | Mapped: ' '
1662| Character: '.' | Code: 46 | Mapped: '.'
1663| Character: '·' | Code: 183 | Mapped: 'ב'
1664| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1665| Character: '\n' | Code: 10 | Mapped: '\n'
1666| Character: '.' | Code: 46 | Mapped: '.'
1667| Character: '‚' | Code: 8218 | Mapped: 'ג'
1668| Character: 'È' | Code: 200 | Mapped: 'י'
1669| Character: '˜' | Code: 732 | Mapped: 'ק'
1670| Character: ' ' | Code: 32 | Mapped: ' '
1671| Character: "'" | Code: 39 | Mapped: "'"
1672| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1673| Character: '\n' | Code: 10 | Mapped: '\n'
1674| Character: '(' | Code: 40 | Mapped: '('
1675| Character: '6' | Code: 54 | Mapped: '6'
1676| Character: '3' | Code: 51 | Mapped: '3'
1677| Character: '\n' | Code: 10 | Mapped: '\n'
1678| Character: '.' | Code: 46 | Mapped: '.'
1679| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1680| Character: '"' | Code: 34 | Mapped: '"'
1681| Character: '˘' | Code: 728 | Mapped: 'ש'
1682| Character: 'Â' | Code: 194 | Mapped: 'ו'
